1790187547.586344000	501769	8220983296
1790187548.189142000	534281	8753659904
1790187548.973167000	565405	9263595520
1790187549.555131000	589953	9665789952
1790187550.177875000	615825	10089676800
1790187550.801787000	636070	10421370880
1790187551.390715000	668068	10945626112
1790187552.072115000	702383	11507843072
1790187552.774601000	726712	11906449408
1790187553.379191000	762801	12497731584
1790187554.023403000	792191	12979257344
1790187554.543366000	808552	13247315968
1790187555.057427000	833722	13659701248
1790187555.568099000	848955	13909278720
1790187556.084436000	872856	14300872704
1790187556.626461000	896009	14680211456
1790187557.161262000	927648	15198584832
1790187557.935757000	956915	15678095360
1790187558.463484000	990865	16234332160
1790187558.988099000	1011611	16574234624
1790187559.515956000	1097686	17984487424
1790187560.044022000	1203474	19717718016
1790187560.659854000	1227890	20117749760
1790187561.428465000	1263493	20701069312
1790187561.971203000	1325256	21712994304
1790187562.655539000	1401806	22967189504
1790187563.304250000	1439903	23591370752
1790187563.983339000	1436637	23537860608
1790187564.581973000	1432825	23475404800
1790187565.114874000	1436625	23537664000
1790187565.653482000	1436611	23537434624
1790187566.375168000	1433112	23480107008
1790187566.982036000	1433134	23480467456
1790187567.736347000	1436766	23539974144
1790187568.680819000	1432977	23477895168
1790187569.326527000	1436782	23540236288
1790187569.903559000	1436604	23537319936
1790187570.434612000	1432838	23475617792
1790187570.957950000	1432796	23474929664
1790187571.495185000	1437416	23550623744
1790187572.062559000	1436417	23534256128
1790187572.619264000	1436454	23534862336
1790187573.175271000	1440223	23596613632
1790187573.810625000	1440370	23599022080
1790187574.543979000	1436643	23537958912
1790187575.190357000	1435669	23522000896
1790187575.724314000	1435712	23522705408
1790187576.253204000	1431896	23460184064
1790187576.844166000	1431898	23460216832
1790187577.378970000	1435481	23518920704
1790187577.895682000	1435539	23519870976
1790187578.416472000	1431744	23457693696
1790187578.939590000	1431622	23455694848
1790187579.462023000	1431636	23455924224
1790187579.983109000	1431642	23456022528
1790187580.501531000	1431601	23455350784
1790187581.023894000	1431624	23455727616
1790187581.536171000	1435383	23517315072
1790187582.051990000	1435354	23516839936
1790187582.572160000	1431535	23454269440
1790187583.087911000	1435238	23514939392
1790187583.600948000	1442953	23641341952
1790187584.188736000	1435563	23520264192
1790187584.736200000	1432364	23467851776
1790187585.294394000	1436207	23530815488
1790187585.815506000	1431478	23453335552
1790187586.336544000	1431546	23454449664
1790187586.858099000	1431601	23455350784
1790187587.368535000	1435376	23517200384
1790187587.889004000	1435456	23518511104
1790187588.422188000	1432006	23461986304
1790187588.954080000	1431767	23458070528
1790187589.552298000	1432057	23462821888
1790187590.134975000	1436800	23540531200
1790187590.712049000	1440879	23607361536
1790187591.254053000	1448723	23735877632
1790187591.984123000	1444789	23671422976
1790187592.586605000	1446093	23692787712
1790187593.206812000	1452771	23802200064
1790187593.800087000	1444179	23661428736
1790187594.364659000	1433217	23481827328
1790187594.985975000	1436967	23543267328
1790187595.581394000	1440743	23605133312
1790187596.370013000	1437005	23543889920
1790187597.065530000	1432303	23466852352
1790187597.598099000	236452	3874029568
1790187598.123951000	236282	3871244288
1790187598.645550000	235346	3855908864
1790187599.161385000	239227	3919495168
1790187599.672993000	239207	3919167488
1790187600.191532000	244330	4003102720
1790187600.710710000	240570	3941498880
1790187601.227122000	244379	4003905536
1790187601.758886000	239340	3921346560
1790187602.292941000	239493	3923853312
1790187602.825673000	243141	3983622144
1790187603.356041000	243215	3984834560
1790187603.880014000	243203	3984637952
